step,who,wealth,payoffs,choices,strategy,tau
78,68,38.636141291433866,0,0,1,1
79,68,38.636141291433866,0,0,1,1
80,68,38.636141291433866,1.4545454545454546,0,1,1
81,68,38.636141291433866,0,0,1,1
82,68,38.636141291433866,1.509433962264151,0,1,1
83,68,38.636141291433866,0,0,1,1
84,68,38.636141291433866,1.5686274509803921,0,1,1
85,68,38.636141291433866,0,0,1,1
86,68,38.636141291433866,0,0,1,1
87,68,38.636141291433866,0,0,1,1
88,68,38.636141291433866,0,0,1,1
89,68,38.636141291433866,0,0,1,1
90,68,38.636141291433866,0,0,1,1
91,68,38.636141291433866,0,0,1,1
92,68,38.636141291433866,0,0,1,1
93,68,38.636141291433866,0,0,1,1
94,68,38.636141291433866,0,0,1,1
95,68,38.636141291433866,1.4814814814814814,0,1,1
96,68,38.636141291433866,0,0,1,1
97,68,38.636141291433866,0,0,1,1
98,68,38.636141291433866,0.975609756097561,0,1,1
99,68,38.636141291433866,0,0,1,1
100,68,38.636141291433866,0.9876543209876543,0,1,1
101,68,38.636141291433866,0,0,1,1
0,62,42.21740124677,1.3114754098360655,0,1,1
1,62,42.21740124677,0,0,1,1
2,62,42.21740124677,0,0,1,1
3,62,42.21740124677,1.3333333333333333,0,1,1
4,62,42.21740124677,0,0,1,1
5,62,42.21740124677,0,0,1,1
6,62,42.21740124677,0,0,1,1
7,62,42.21740124677,1.3559322033898304,0,1,1
8,62,42.21740124677,1.3559322033898304,0,1,1
9,62,42.21740124677,0,0,1,1
10,62,42.21740124677,0,0,1,1
11,62,42.21740124677,1.3559322033898304,0,1,1
12,62,42.21740124677,0,0,1,1
13,62,42.21740124677,0,0,1,1
14,62,42.21740124677,0,0,1,1
15,62,42.21740124677,0,0,1,1
16,62,42.21740124677,1.3793103448275863,0,1,1
17,62,42.21740124677,1.2698412698412698,0,1,1
18,62,42.21740124677,0,0,1,1
19,62,42.21740124677,0,0,1,1
20,62,42.21740124677,0,0,1,1
21,62,42.21740124677,0,0,1,1
22,62,42.21740124677,1.2903225806451613,0,1,1
23,62,42.21740124677,1.3333333333333333,0,1,1
24,62,42.21740124677,0,0,1,1
25,62,42.21740124677,1.3333333333333333,0,1,1
26,62,42.21740124677,0,0,1,1
27,62,42.21740124677,0,0,1,1
28,62,42.21740124677,0,0,1,1
29,62,42.21740124677,1.3333333333333333,0,1,1
30,62,42.21740124677,1.3793103448275863,0,1,1
31,62,42.21740124677,1.3793103448275863,0,1,1
32,62,42.21740124677,0,0,1,1
33,62,42.21740124677,0,0,1,1
34,62,42.21740124677,0,0,1,1
35,62,42.21740124677,0,0,1,1
36,62,42.21740124677,0,0,1,1
37,62,42.21740124677,0,0,1,1
38,62,42.21740124677,0,0,1,1
39,62,42.21740124677,0,0,1,1
40,62,42.21740124677,0,0,1,1
41,62,42.21740124677,1.3114754098360655,0,1,1
42,62,42.21740124677,0,0,1,1
43,62,42.21740124677,0,0,1,1
44,62,42.21740124677,0,0,1,1
45,62,42.21740124677,1.3114754098360655,0,1,1
46,62,42.21740124677,0,0,1,1
47,62,42.21740124677,0,0,1,1
48,62,42.21740124677,1.3114754098360655,0,1,1
49,62,42.21740124677,0,0,1,1
50,62,42.21740124677,1.3114754098360655,0,1,1
51,62,42.21740124677,0,0,1,1
52,62,42.21740124677,1.2903225806451613,0,1,1
53,62,42.21740124677,0,0,1,1
54,62,42.21740124677,0,2,1,1
55,62,42.21740124677,0,2,1,1
56,62,42.21740124677,0,2,1,1
57,62,42.21740124677,0,2,1,1
58,62,42.21740124677,0,2,1,1
59,62,42.21740124677,0,2,1,1
60,62,42.21740124677,0,2,1,1
61,62,42.21740124677,0,2,1,1
62,62,42.21740124677,0,2,1,1
63,62,42.21740124677,3.076923076923077,2,1,1
64,62,42.21740124677,0,2,1,1
65,62,42.21740124677,0,2,1,1
66,62,42.21740124677,0,2,1,1
67,62,42.21740124677,0,2,1,1
68,62,42.21740124677,0,2,1,1
69,62,42.21740124677,0,2,1,1
70,62,42.21740124677,0,2,1,1
71,62,42.21740124677,0,2,1,1
72,62,42.21740124677,3.076923076923077,2,1,1
73,62,42.21740124677,3.076923076923077,2,1,1
74,62,42.21740124677,0,2,1,1
75,62,42.21740124677,0,2,1,1
76,62,42.21740124677,2.857142857142857,2,1,1
77,62,42.21740124677,0,2,1,1
78,62,42.21740124677,0,2,1,1
79,62,42.21740124677,2.5806451612903225,2,1,1
80,62,42.21740124677,0,2,1,1
81,62,42.21740124677,0,2,1,1
82,62,42.21740124677,2.3529411764705883,2,1,1
83,62,42.21740124677,0,2,1,1
84,62,42.21740124677,2.2857142857142856,2,1,1
85,62,42.21740124677,0,2,1,1
86,62,42.21740124677,0,2,1,1
87,62,42.21740124677,0,2,1,1
88,62,42.21740124677,0,2,1,1
89,62,42.21740124677,0,2,1,1
90,62,42.21740124677,0,2,1,1
91,62,42.21740124677,0,2,1,1
92,62,42.21740124677,0,2,1,1
93,62,42.21740124677,0,2,1,1
94,62,42.21740124677,0,1,1,1
95,62,42.21740124677,0,1,1,1
96,62,42.21740124677,0,1,1,1
97,62,42.21740124677,0,0,1,1
98,62,42.21740124677,0.975609756097561,0,1,1
99,62,42.21740124677,0,0,1,1
100,62,42.21740124677,0.9876543209876543,0,1,1
101,62,42.21740124677,0,0,1,1
0,99,122.76667749939165,4,1,0,1
1,99,122.76667749939165,0,1,0,1
2,99,122.76667749939165,0,1,0,1
3,99,122.76667749939165,0,1,0,1
4,99,122.76667749939165,3.6363636363636362,1,0,1
5,99,122.76667749939165,3.6363636363636362,1,0,1
6,99,122.76667749939165,0,1,0,1
7,99,122.76667749939165,0,1,0,1
8,99,122.76667749939165,0,1,0,1
9,99,122.76667749939165,4,1,0,1
10,99,122.76667749939165,0,1,0,1
11,99,122.76667749939165,0,1,0,1
12,99,122.76667749939165,0,1,0,1
13,99,122.76667749939165,0,1,0,1
14,99,122.76667749939165,0,1,0,1
15,99,122.76667749939165,0,1,0,1
16,99,122.76667749939165,0,1,0,1
17,99,122.76667749939165,5.714285714285714,1,0,1
18,99,122.76667749939165,5.333333333333333,1,0,1
19,99,122.76667749939165,4.705882352941177,1,0,1
20,99,122.76667749939165,0,1,0,1
21,99,122.76667749939165,0,1,0,1
22,99,122.76667749939165,4.444444444444445,1,0,1
23,99,122.76667749939165,0,1,0,1
24,99,122.76667749939165,0,1,0,1
25,99,122.76667749939165,0,1,0,1
26,99,122.76667749939165,0,1,0,1
27,99,122.76667749939165,0,1,0,1
28,99,122.76667749939165,0,1,0,1
29,99,122.76667749939165,0,1,0,1
30,99,122.76667749939165,0,1,0,1
31,99,122.76667749939165,0,1,0,1
32,99,122.76667749939165,0,1,0,1
33,99,122.76667749939165,0,1,0,1
34,99,122.76667749939165,0,1,0,1
35,99,122.76667749939165,0,1,0,1
36,99,122.76667749939165,0,1,0,1
37,99,122.76667749939165,0,1,0,1
38,99,122.76667749939165,0,1,0,1
39,99,122.76667749939165,4.444444444444445,1,0,1
40,99,122.76667749939165,0,1,0,1
41,99,122.76667749939165,0,1,0,1
42,99,122.76667749939165,0,1,0,1
43,99,122.76667749939165,4.444444444444445,1,0,1
44,99,122.76667749939165,0,1,0,1
45,99,122.76667749939165,4,1,0,1
46,99,122.76667749939165,0,1,0,1
47,99,122.76667749939165,0,1,0,1
48,99,122.76667749939165,0,1,0,1
49,99,122.76667749939165,4.2105263157894735,1,0,1
50,99,122.76667749939165,0,1,0,1
51,99,122.76667749939165,0,1,0,1
52,99,122.76667749939165,0,1,0,1
53,99,122.76667749939165,5,1,0,1
54,99,122.76667749939165,4.444444444444445,1,0,1
55,99,122.76667749939165,0,1,0,1
56,99,122.76667749939165,4.705882352941177,1,0,1
57,99,122.76667749939165,0,1,0,1
58,99,122.76667749939165,0,1,0,1
59,99,122.76667749939165,0,1,0,1
60,99,122.76667749939165,0,1,0,1
61,99,122.76667749939165,0,1,0,1
62,99,122.76667749939165,5.333333333333333,1,0,1
63,99,122.76667749939165,0,1,0,1
64,99,122.76667749939165,5.714285714285714,1,0,1
65,99,122.76667749939165,0,1,0,1
66,99,122.76667749939165,0,1,0,1
67,99,122.76667749939165,5.714285714285714,1,0,1
68,99,122.76667749939165,0,1,0,1
69,99,122.76667749939165,0,1,0,1
70,99,122.76667749939165,0,1,0,1
71,99,122.76667749939165,5.714285714285714,1,0,1
72,99,122.76667749939165,0,1,0,1
73,99,122.76667749939165,0,1,0,1
74,99,122.76667749939165,0,1,0,1
75,99,122.76667749939165,6.153846153846154,1,0,1
76,99,122.76667749939165,0,1,0,1
77,99,122.76667749939165,0,1,0,1
78,99,122.76667749939165,0,1,0,1
79,99,122.76667749939165,0,1,0,1
80,99,122.76667749939165,0,1,0,1
81,99,122.76667749939165,0,1,0,1
82,99,122.76667749939165,0,1,0,1
83,99,122.76667749939165,0,1,0,1
84,99,122.76667749939165,5.714285714285714,1,0,1
85,99,122.76667749939165,5.714285714285714,1,0,1
86,99,122.76667749939165,0,1,0,1
87,99,122.76667749939165,0,1,0,1
88,99,122.76667749939165,0,1,0,1
89,99,122.76667749939165,0,1,0,1
90,99,122.76667749939165,0,1,0,1
91,99,122.76667749939165,0,1,0,1
92,99,122.76667749939165,0,1,0,1
93,99,122.76667749939165,0,1,0,1
94,99,122.76667749939165,0,1,0,1
95,99,122.76667749939165,0,1,0,1
96,99,122.76667749939165,0,1,0,1
97,99,122.76667749939165,16,1,0,1
98,99,122.76667749939165,0,1,0,1
99,99,122.76667749939165,0,1,0,1
100,99,122.76667749939165,0.9876543209876543,0,0,1
101,99,122.76667749939165,0,0,0,1
0,18,35.67287721434864,1.3114754098360655,0,1,1
1,18,35.67287721434864,0,0,1,1
2,18,35.67287721434864,0,0,1,1
3,18,35.67287721434864,1.3333333333333333,0,1,1
4,18,35.67287721434864,0,0,1,1
5,18,35.67287721434864,0,0,1,1
6,18,35.67287721434864,0,0,1,1
7,18,35.67287721434864,1.3559322033898304,0,1,1
8,18,35.67287721434864,1.3559322033898304,0,1,1
9,18,35.67287721434864,0,0,1,1
10,18,35.67287721434864,0,0,1,1
11,18,35.67287721434864,1.3559322033898304,0,1,1
12,18,35.67287721434864,0,0,1,1
13,18,35.67287721434864,0,0,1,1
14,18,35.67287721434864,0,0,1,1
15,18,35.67287721434864,0,0,1,1
16,18,35.67287721434864,1.3793103448275863,0,1,1
17,18,35.67287721434864,1.2698412698412698,0,1,1
18,18,35.67287721434864,0,0,1,1
19,18,35.67287721434864,0,0,1,1
20,18,35.67287721434864,0,0,1,1
21,18,35.67287721434864,0,0,1,1
22,18,35.67287721434864,1.2903225806451613,0,1,1
23,18,35.67287721434864,1.3333333333333333,0,1,1
24,18,35.67287721434864,0,0,1,1
25,18,35.67287721434864,1.3333333333333333,0,1,1
26,18,35.67287721434864,0,0,1,1
27,18,35.67287721434864,0,0,1,1
28,18,35.67287721434864,0,0,1,1
29,18,35.67287721434864,1.3333333333333333,0,1,1
30,18,35.67287721434864,1.3793103448275863,0,1,1
31,18,35.67287721434864,1.3793103448275863,0,1,1
32,18,35.67287721434864,0,0,1,1
33,18,35.67287721434864,0,0,1,1
34,18,35.67287721434864,0,0,1,1
35,18,35.67287721434864,0,0,1,1
36,18,35.67287721434864,0,0,1,1
37,18,35.67287721434864,0,0,1,1
38,18,35.67287721434864,0,0,1,1
39,18,35.67287721434864,0,0,1,1
40,18,35.67287721434864,0,0,1,1
41,18,35.67287721434864,1.3114754098360655,0,1,1
42,18,35.67287721434864,0,0,1,1
43,18,35.67287721434864,0,0,1,1
44,18,35.67287721434864,0,0,1,1
45,18,35.67287721434864,1.3114754098360655,0,1,1
46,18,35.67287721434864,0,0,1,1
47,18,35.67287721434864,0,0,1,1
48,18,35.67287721434864,1.3114754098360655,0,1,1
49,18,35.67287721434864,0,0,1,1
50,18,35.67287721434864,1.3114754098360655,0,1,1
51,18,35.67287721434864,0,0,1,1
52,18,35.67287721434864,1.2903225806451613,0,1,1
53,18,35.67287721434864,0,0,1,1
54,18,35.67287721434864,0,0,1,1
55,18,35.67287721434864,0,0,1,1
56,18,35.67287721434864,0,0,1,1
57,18,35.67287721434864,0,0,1,1
58,18,35.67287721434864,0,0,1,1
59,18,35.67287721434864,0,0,1,1
60,18,35.67287721434864,0,0,1,1
61,18,35.67287721434864,0,0,1,1
62,18,35.67287721434864,1.3559322033898304,0,1,1
63,18,35.67287721434864,1.3559322033898304,0,1,1
64,18,35.67287721434864,0,0,1,1
65,18,35.67287721434864,0,0,1,1
66,18,35.67287721434864,0,0,1,1
67,18,35.67287721434864,0,0,1,1
68,18,35.67287721434864,1.3333333333333333,0,1,1
69,18,35.67287721434864,1.3333333333333333,0,1,1
70,18,35.67287721434864,0,0,1,1
71,18,35.67287721434864,0,0,1,1
72,18,35.67287721434864,0,0,1,1
73,18,35.67287721434864,0,0,1,1
74,18,35.67287721434864,0,0,1,1
75,18,35.67287721434864,1.3333333333333333,0,1,1
76,18,35.67287721434864,0,0,1,1
77,18,35.67287721434864,0,0,1,1
78,18,35.67287721434864,0,0,1,1
79,18,35.67287721434864,0,0,1,1
80,18,35.67287721434864,1.4545454545454546,0,1,1
81,18,35.67287721434864,0,0,1,1
82,18,35.67287721434864,1.509433962264151,0,1,1
83,18,35.67287721434864,0,0,1,1
84,18,35.67287721434864,1.5686274509803921,0,1,1
85,18,35.67287721434864,0,0,1,1
86,18,35.67287721434864,0,0,1,1
87,18,35.67287721434864,0,0,1,1
88,18,35.67287721434864,0,0,1,1
89,18,35.67287721434864,0,0,1,1
90,18,35.67287721434864,0,0,1,1
91,18,35.67287721434864,0,0,1,1
92,18,35.67287721434864,0,0,1,1
93,18,35.67287721434864,0,0,1,1
94,18,35.67287721434864,0,0,1,1
95,18,35.67287721434864,1.4814814814814814,0,1,1
96,18,35.67287721434864,0,0,1,1
97,18,35.67287721434864,0,0,1,1
98,18,35.67287721434864,0,2,1,1
99,18,35.67287721434864,0,2,1,1
100,18,35.67287721434864,0,2,1,1
101,18,35.67287721434864,0,2,1,1
0,20,38.636141291433866,1.3114754098360655,0,1,1
1,20,38.636141291433866,0,0,1,1
2,20,38.636141291433866,0,0,1,1
3,20,38.636141291433866,1.3333333333333333,0,1,1
4,20,38.636141291433866,0,0,1,1
5,20,38.636141291433866,0,0,1,1
6,20,38.636141291433866,0,0,1,1
7,20,38.636141291433866,1.3559322033898304,0,1,1
8,20,38.636141291433866,1.3559322033898304,0,1,1
9,20,38.636141291433866,0,0,1,1
10,20,38.636141291433866,0,0,1,1
11,20,38.636141291433866,1.3559322033898304,0,1,1
12,20,38.636141291433866,0,0,1,1
13,20,38.636141291433866,0,0,1,1
14,20,38.636141291433866,0,0,1,1
15,20,38.636141291433866,0,0,1,1
16,20,38.636141291433866,1.3793103448275863,0,1,1
17,20,38.636141291433866,1.2698412698412698,0,1,1
18,20,38.636141291433866,0,0,1,1
19,20,38.636141291433866,0,0,1,1
20,20,38.636141291433866,0,0,1,1
21,20,38.636141291433866,0,0,1,1
22,20,38.636141291433866,1.2903225806451613,0,1,1
23,20,38.636141291433866,1.3333333333333333,0,1,1
24,20,38.636141291433866,0,0,1,1
25,20,38.636141291433866,1.3333333333333333,0,1,1
26,20,38.636141291433866,0,0,1,1
27,20,38.636141291433866,0,0,1,1
28,20,38.636141291433866,0,0,1,1
29,20,38.636141291433866,1.3333333333333333,0,1,1
30,20,38.636141291433866,1.3793103448275863,0,1,1
31,20,38.636141291433866,1.3793103448275863,0,1,1
32,20,38.636141291433866,0,0,1,1
33,20,38.636141291433866,0,0,1,1
34,20,38.636141291433866,0,0,1,1
35,20,38.636141291433866,0,0,1,1
36,20,38.636141291433866,0,0,1,1
37,20,38.636141291433866,0,0,1,1
38,20,38.636141291433866,0,0,1,1
39,20,38.636141291433866,0,0,1,1
40,20,38.636141291433866,0,0,1,1
41,20,38.636141291433866,1.3114754098360655,0,1,1
42,20,38.636141291433866,0,0,1,1
43,20,38.636141291433866,0,0,1,1
44,20,38.636141291433866,0,0,1,1
45,20,38.636141291433866,1.3114754098360655,0,1,1
46,20,38.636141291433866,0,0,1,1
47,20,38.636141291433866,0,0,1,1
48,20,38.636141291433866,1.3114754098360655,0,1,1
49,20,38.636141291433866,0,0,1,1
50,20,38.636141291433866,1.3114754098360655,0,1,1
51,20,38.636141291433866,0,0,1,1
52,20,38.636141291433866,1.2903225806451613,0,1,1
53,20,38.636141291433866,0,0,1,1
54,20,38.636141291433866,0,0,1,1
55,20,38.636141291433866,0,0,1,1
56,20,38.636141291433866,0,0,1,1
57,20,38.636141291433866,0,0,1,1
58,20,38.636141291433866,0,0,1,1
59,20,38.636141291433866,0,0,1,1
60,20,38.636141291433866,0,0,1,1
61,20,38.636141291433866,0,0,1,1
62,20,38.636141291433866,1.3559322033898304,0,1,1
63,20,38.636141291433866,1.3559322033898304,0,1,1
64,20,38.636141291433866,0,0,1,1
65,20,38.636141291433866,0,0,1,1
66,20,38.636141291433866,0,0,1,1
67,20,38.636141291433866,0,0,1,1
68,20,38.636141291433866,1.3333333333333333,0,1,1
69,20,38.636141291433866,1.3333333333333333,0,1,1
70,20,38.636141291433866,0,0,1,1
71,20,38.636141291433866,0,0,1,1
72,20,38.636141291433866,0,0,1,1
73,20,38.636141291433866,0,0,1,1
74,20,38.636141291433866,0,0,1,1
75,20,38.636141291433866,1.3333333333333333,0,1,1
76,20,38.636141291433866,0,0,1,1
77,20,38.636141291433866,0,0,1,1
78,20,38.636141291433866,0,0,1,1
79,20,38.636141291433866,0,0,1,1
80,20,38.636141291433866,1.4545454545454546,0,1,1
81,20,38.636141291433866,0,0,1,1
82,20,38.636141291433866,1.509433962264151,0,1,1
83,20,38.636141291433866,0,0,1,1
84,20,38.636141291433866,1.5686274509803921,0,1,1
85,20,38.636141291433866,0,0,1,1
86,20,38.636141291433866,0,0,1,1
87,20,38.636141291433866,0,0,1,1
88,20,38.636141291433866,0,0,1,1
89,20,38.636141291433866,0,0,1,1
90,20,38.636141291433866,0,0,1,1
91,20,38.636141291433866,0,0,1,1
92,20,38.636141291433866,0,0,1,1
93,20,38.636141291433866,0,0,1,1
94,20,38.636141291433866,0,0,1,1
95,20,38.636141291433866,1.4814814814814814,0,1,1
96,20,38.636141291433866,0,0,1,1
97,20,38.636141291433866,0,0,1,1
98,20,38.636141291433866,0.975609756097561,0,1,1
99,20,38.636141291433866,0,0,1,1
100,20,38.636141291433866,0.9876543209876543,0,1,1
101,20,38.636141291433866,0,0,1,1
0,40,36.64848697044621,1.3114754098360655,0,1,1
1,40,36.64848697044621,0,0,1,1
2,40,36.64848697044621,0,0,1,1
3,40,36.64848697044621,1.3333333333333333,0,1,1
4,40,36.64848697044621,0,0,1,1
5,40,36.64848697044621,0,0,1,1
6,40,36.64848697044621,0,0,1,1
7,40,36.64848697044621,1.3559322033898304,0,1,1
8,40,36.64848697044621,1.3559322033898304,0,1,1
9,40,36.64848697044621,0,0,1,1
10,40,36.64848697044621,0,0,1,1
11,40,36.64848697044621,1.3559322033898304,0,1,1
12,40,36.64848697044621,0,0,1,1
13,40,36.64848697044621,0,0,1,1
14,40,36.64848697044621,0,0,1,1
15,40,36.64848697044621,0,0,1,1
16,40,36.64848697044621,1.3793103448275863,0,1,1
17,40,36.64848697044621,1.2698412698412698,0,1,1
18,40,36.64848697044621,0,0,1,1
19,40,36.64848697044621,0,0,1,1
20,40,36.64848697044621,0,0,1,1
21,40,36.64848697044621,0,0,1,1
22,40,36.64848697044621,1.2903225806451613,0,1,1
23,40,36.64848697044621,1.3333333333333333,0,1,1
24,40,36.64848697044621,0,0,1,1
25,40,36.64848697044621,1.3333333333333333,0,1,1
26,40,36.64848697044621,0,0,1,1
27,40,36.64848697044621,0,0,1,1
28,40,36.64848697044621,0,0,1,1
29,40,36.64848697044621,1.3333333333333333,0,1,1
30,40,36.64848697044621,1.3793103448275863,0,1,1
